3.16733,0.18859,19.30277
79.03864,4.71391,-42.63481
11.53053,0.6992,-42.19172
40.59444,2.48285,-7.8714
41.33146,2.54069,-8.28278
21.93944,1.37603,38.60467
160.67803,10.36408,-131.52053
62.52834,4.05165,-34.7147
15.94841,1.05062,-40.63802
48.97501,3.26202,65.31148
30.0946,2.03191,62.60528
4.9955,0.33751,-1.44822
47.90397,3.34981,-19.81384
16.07258,1.12629,-18.05848
63.99974,4.52413,-33.79616
3.09669,0.21908,-17.34237
35.93445,2.54286,21.24746
18.79688,1.33389,6.80746
31.3387,2.24706,-33.36436
14.22351,1.03231,-17.15888
38.96273,2.84736,14.88425
4.81967,0.35553,32.98113
13.92434,1.02823,-18.296
11.29069,0.84394,9.82423
102.79274,7.72868,-34.10309
26.32053,1.98714,-25.35895
20.4122,1.54653,11.43223
75.10041,5.69996,22.32178
40.4977,3.07551,13.87337
27.96341,2.13956,-30.53439
22.15082,1.69519,-38.40275
44.17746,3.38931,20.34896
19.77739,1.52243,-41.36105
35.25092,2.71945,-46.58146
34.72871,2.68423,-5.31908
58.55078,4.55252,-3.35974
209.61806,16.4351,17.28272
45.44134,3.56862,38.55667
15.9082,1.27131,2.87228
2.55743,0.20511,2.47951
104.14456,8.40853,-74.01146
20.37576,1.70142,-3.59209
31.104,2.60156,-75.64669
31.85262,2.67569,-1.7049
27.67836,2.3343,-10.05954
24.22546,2.13417,-7.46363
38.5278,3.40201,-57.32911
40.85953,3.61491,30.82173
55.20472,5.00976,-15.54688
67.69263,6.15829,-37.5195
21.3133,1.94242,-0.3254
12.01643,1.10159,29.37418
50.85428,4.7026,19.18375
22.69308,2.10736,-3.31715
12.47918,1.16458,-12.8634
17.11246,1.61709,-39.48742
13.78085,1.30421,-14.38026
34.14189,3.2368,-37.00633
15.47248,1.48529,-9.48994
50.13981,4.84309,-23.42996
54.25002,5.24064,-27.42322
19.89024,1.94948,-10.19703
48.79009,4.78782,5.73138
46.27507,4.54952,51.25557
12.89029,1.27411,-42.45313
26.4006,2.65188,-34.6106
18.51816,1.88642,-12.16574
58.55402,5.97326,0.16812
13.23843,1.35056,-16.37086
28.9265,2.95557,52.92492
116.19122,11.87761,59.8396
4.34956,0.44789,19.22909
47.4902,4.91355,-3.14046
76.42021,7.90998,-35.25405
31.77717,3.29121,30.47312
109.27228,11.3702,-45.85436
33.50669,3.4908,-25.25804
50.02774,5.24495,-12.8652
55.30741,5.80859,18.19915
21.49326,2.27304,-40.96591
43.359,4.62685,-20.19302
15.95063,1.70638,-8.18314
16.17147,1.75004,-22.37488
105.67882,11.49838,26.38901
85.86129,9.37558,37.72442
29.21237,3.20795,30.10344
17.7619,1.96427,-32.93097
89.47707,9.943,18.92915
111.06134,12.52144,4.5322
52.53151,5.9247,-35.09223
56.57206,6.41526,6.51853
50.45363,5.77464,38.17656
38.46012,4.49622,22.53662
5.49508,0.64752,15.32076
46.0452,5.44809,35.3007
44.06424,5.23248,-32.91464
20.92163,2.48472,-58.67625
38.59472,4.69124,-24.66106
46.81003,5.71222,-5.35942
35.76254,4.48225,-10.48886
55.5682,7.08238,-29.02671
30.55543,3.90996,-37.51756
8.91008,1.14488,56.16898
42.75205,5.52866,-8.39264
45.92643,5.98733,17.13379
52.9771,6.97431,-5.39321
23.01088,3.04754,32.49775
48.80899,6.49106,6.20208
87.85105,11.7558,6.72517
31.14889,4.17205,13.19098
115.5294,15.56878,20.38825
63.76076,8.60429,22.23814
31.17641,4.21537,-47.70291
7.79928,1.05859,26.35245
45.50498,6.23415,-41.18405
59.25394,8.13096,2.05175
93.17376,12.93959,1.00821
43.08501,6.00535,-58.74641
55.74942,7.79798,-29.71514
46.08149,6.50402,-4.21781
11.53416,1.63362,-22.95306
3.87949,0.55294,9.33874
18.86664,2.69147,-47.18747
73.85164,10.71472,73.92533
25.13329,3.65406,22.86893
99.45423,14.61627,-29.71245
54.68976,8.04335,8.90675
67.10435,9.91755,-33.21494
112.96331,16.86307,4.01867
32.91186,5.03395,16.28633
21.36513,3.27424,-40.50773
44.45198,6.83341,3.44627
21.04322,3.24042,19.64353
12.86726,1.98204,-26.33486
35.81095,5.51946,-41.58638
47.33553,7.31703,35.87702
89.33778,13.85933,19.1938
50.14502,7.83985,-1.83107
22.14711,3.46512,-18.64092
8.8604,1.38881,47.28008
40.59979,6.40677,23.00688
40.46972,6.38867,9.15612
34.16699,5.41179,-5.79769
27.8452,4.41868,-32.57954
31.16521,5.01229,-51.13857
66.52821,11.1728,5.18697
72.89344,12.26233,-30.26134
13.88445,2.33941,18.23892
36.30742,6.15463,34.34038
40.12151,6.81357,-8.77842
51.25884,8.7604,31.26982
120.3927,20.60501,7.90894
46.31651,7.92827,30.56064
84.07547,14.44069,-1.7334
116.78368,20.06235,8.01015
10.19974,1.76951,4.02599
16.3811,2.8465,60.98526
59.42256,10.37506,17.80046
31.71869,5.54971,6.05774
35.65608,6.24541,-18.02127
16.16411,2.84826,-15.99046
51.58923,9.14913,7.16641
45.78548,8.17863,-23.98091
41.09367,7.34783,-47.19987
27.63187,4.96299,-32.97726
12.98513,2.33736,11.14522
91.9544,16.57551,-116.96113
45.80384,8.30907,16.26068
26.27399,4.77538,-67.64709
26.20536,4.7686,-34.48397
31.85377,5.81806,-7.57833
20.6765,3.78043,-69.23872
44.60357,8.16229,27.53621
16.28669,2.9827,-11.01122
126.08131,23.23615,0.37122
48.74803,8.99376,16.41945
30.9037,5.70674,-43.19678
121.30505,22.51051,-36.63444
71.53586,13.29766,-23.27799
58.63569,10.90409,-77.32851
29.30659,5.46768,-45.68934
38.26136,7.1705,-38.13733
23.96092,4.50091,-33.70392
18.69041,3.51322,-26.28875
51.74857,9.73144,-15.80073
65.53701,12.38294,15.16732
19.02154,3.59424,13.83281
25.48226,4.83125,10.82785
64.57397,12.34827,-45.80667
61.07029,11.69973,-10.2002
67.39837,12.9214,-1.07102
16.93507,3.25735,11.56466
63.03142,12.14269,-29.56413
38.00977,7.33491,17.14285
78.13731,15.10345,-64.86487
62.88697,12.24097,-15.88262
87.34482,17.11735,66.50982
50.45853,9.89711,11.4851
28.71285,5.63854,-14.59935
79.73373,15.67819,-57.08048
31.37093,6.18549,-10.97688
74.11492,14.62477,-14.1831
32.59008,6.45763,50.03394
51.81162,10.31187,-7.32565
21.57689,4.29994,0.68638
71.09595,14.2538,18.56776
46.60598,9.34689,14.51845
23.43534,4.71131,-30.1877
31.49277,6.35421,15.71595
18.46742,3.73345,-46.34131
11.68715,2.3672,-10.7026
26.8326,5.47466,-80.57999
37.97319,7.79573,2.56683
44.11784,9.08927,11.5031
27.31986,5.64217,-2.15944
45.09717,9.36883,43.93479
47.34332,10.02156,5.11356
63.8248,13.53046,-41.97502
52.5123,11.17612,-25.12555
34.25798,7.2977,-48.56724
25.03268,5.34603,-2.30032
7.26388,1.55643,0.68697
62.33419,13.38967,-21.5348
13.52005,2.93701,-16.57301
4.28623,0.93362,0.41429
47.13309,10.29467,17.61961
16.90987,3.70555,-7.42412
22.09922,4.85562,55.86946
65.01284,14.32067,-22.50983
7.03223,1.55141,20.27854
15.73711,3.4747,-22.67206
44.64348,9.88106,23.2201
57.85703,12.89097,-36.08636
73.88271,16.49505,-90.23697
47.39768,10.58999,59.19651
23.20751,5.19336,40.37738
10.64499,2.38684,5.04469
79.36863,17.90623,14.88033
21.45795,4.87298,-1.94021
20.19919,4.60416,7.02849
11.33951,2.58679,-57.91031
33.88259,7.73608,-33.08548
9.44609,2.15773,15.68911
57.73277,13.18854,6.00607
13.64395,3.12241,-5.91513
35.4956,8.12544,-9.68215
71.12128,16.2937,15.3995
7.72799,1.77798,39.41938
13.33685,3.07456,97.46894
26.90767,6.21202,10.37067
64.55989,14.94314,-15.57968
26.61964,6.16467,3.25968
87.96779,20.38815,-68.77437
32.11852,7.51364,20.18156
41.01664,9.61704,7.27965
67.77063,15.9353,-10.93311
43.12523,10.14534,50.71459
11.82808,2.78579,-7.11711
61.45132,14.536,21.92446
17.17108,4.07468,-15.47027
42.58445,10.14127,-17.86735
76.72092,18.3506,-20.47775
17.7208,4.24484,18.83294
41.63602,10.04366,53.14988
81.97096,19.80487,-33.95572
75.31153,18.36065,-110.91447
26.1403,6.39525,12.03837
42.1992,10.36548,0.70762
96.82733,23.82886,42.66374
15.16609,3.74046,-19.87406
25.73071,6.39351,-15.10834
26.27094,6.5431,-29.18518
19.73927,4.95088,-44.54286
54.83361,13.8249,-25.22244
48.29262,12.17794,-17.01774
22.75677,5.76283,-4.81373
26.07523,6.61294,-34.27762
8.36248,2.1259,22.52968
17.50184,4.46682,-22.77683
8.73393,2.23062,-17.13035
46.3783,11.85173,-1.51735
34.92939,8.94219,-30.10304
88.82869,23.03949,-183.2213
11.20968,2.92258,-6.12232
86.26137,22.65634,35.93366
72.17279,18.99812,36.4491
44.97572,11.96952,-11.58588
101.94955,27.29065,29.73951
30.63284,8.20063,-50.16439
30.36585,8.13644,-39.30054
28.65044,7.71755,-14.22559
39.16655,10.56366,-9.81337
113.15456,30.56214,-49.0659
79.96071,21.65651,-41.55196
45.42089,12.31749,12.46991
36.38813,9.90182,73.76982
69.76717,19.04466,-56.58716
41.19316,11.27322,-43.15698
71.82281,19.6798,-49.68909
29.61263,8.20571,-5.35434
20.49596,5.71794,-3.91435
20.58357,5.74763,1.89261
28.56127,7.98246,-11.74784
2.4656,0.68937,7.7325
4.49441,1.25977,8.90745
39.49374,11.07517,-19.39607
25.25385,7.08648,-48.45244
38.2411,10.75811,-68.20035
27.17109,7.64677,30.3198
8.81399,2.48362,24.14137
14.75737,4.17793,5.61199
84.53732,24.02632,-8.94398
60.96683,17.35318,-18.87032
69.4198,19.79158,-74.19909
5.85822,1.67037,43.90565
22.75752,6.48986,20.46913
47.04968,13.45565,-30.32553
48.55341,13.94414,-34.94516
85.79832,24.67743,-23.23582
28.92212,8.33443,-47.58621
103.0336,29.72019,7.92566
22.2218,6.41429,-11.08367
37.67298,10.88144,-1.62038
109.57569,31.65561,-28.27383
25.0802,7.25532,12.80182
88.9889,26.06615,-8.42487
24.60193,7.2289,7.05842
16.62953,4.88934,-40.33114
83.70566,24.65254,20.36667
59.34077,17.51716,-16.44517
39.69975,11.76563,-17.11127
75.33725,22.34606,2.34153
36.24743,10.77413,-57.78781
49.69824,14.80565,-38.7323
46.40695,13.8422,-12.34055
20.42708,6.11801,5.82284
17.74359,5.32189,-22.86728
84.86741,25.51238,-57.01171
51.66894,15.56909,-0.55761
6.32873,1.90781,13.51698
23.1851,7.00293,-15.38761
20.8709,6.3084,-43.53029
15.66994,4.74636,44.69161
18.27805,5.55592,8.09184
28.74746,8.81695,12.13477
4.14948,1.27288,6.18121
44.25945,13.62234,92.94475
25.35413,7.83305,8.23678
30.34435,9.3875,-15.39684
37.9815,11.78693,-23.82827
18.8132,5.86012,-9.05868
35.57669,11.15734,-4.69663
52.09748,16.39577,24.6368
20.42213,6.43354,-44.60786
42.26649,13.38348,-38.03019
2.97581,0.94358,-7.51685
18.68227,5.95333,18.2414
46.76172,14.91058,9.5402
13.80104,4.40343,-32.82648
45.98076,14.80103,-45.75389
29.98535,9.68023,20.09053
50.52406,16.48605,4.11597
3.378,1.1057,-1.08671
30.53367,9.99823,0.5505
61.51953,20.21517,12.09794
18.92838,6.22036,-9.39078
37.25864,12.31511,14.06022
43.70178,14.47745,-1.4966
65.84254,21.82237,-2.09351
65.962,21.90722,-24.15825
56.67821,18.89337,-34.92613
32.03746,10.68042,-4.93615
25.53662,8.52095,-32.8385
27.8762,9.32467,8.70404
73.74089,24.78316,-40.03013
70.14942,23.6595,-87.9265
9.17891,3.09654,-13.3053
25.34041,8.56132,-56.7475
58.11574,19.67954,57.52223
7.22416,2.45245,-19.68843
62.49042,21.21564,-4.36123
58.68998,19.94059,-22.17688
44.273,15.14099,36.22056
24.5018,8.48473,-5.55733
19.39048,6.73838,9.71742
41.98558,14.60283,20.26039
32.6521,11.36138,34.17787
67.57685,23.57893,56.85741
73.64471,25.7862,13.05908
12.64199,4.43061,-9.63142
22.32727,7.82529,-5.57672
27.39476,9.64242,-8.05529
60.81383,21.40823,8.08759
54.36171,19.20985,-50.56381
14.37219,5.08146,1.46124
25.59709,9.0627,-30.31748
91.367,32.43914,-50.69657
20.31136,7.21908,-4.93629
24.43353,8.69442,25.28256
26.0381,9.30771,-0.41843
73.95329,26.44559,13.8122
21.89639,7.88824,-22.18614
57.62121,20.95157,-104.56197
113.40334,41.3064,97.69947
60.36276,22.03871,-61.87368
59.79576,21.86572,-72.42575
25.41342,9.31248,-9.82363
32.26322,11.82848,-6.97089
34.39825,12.61334,28.96931
9.61365,3.53163,15.96971
61.52444,22.75359,16.19853
23.02157,8.54616,14.95515
22.56787,8.38014,10.88507
3.86907,1.43695,23.77569
83.89239,31.17802,-49.87832
11.81213,4.39057,-11.21011
15.0356,5.60349,-17.03586
27.73368,10.36228,-47.33902
3.62127,1.35369,16.36765
12.66174,4.73628,-130.01804
25.99449,9.73543,-14.07777
62.95359,23.57813,-15.61174
69.83758,26.20557,-16.22177
21.10958,7.9325,-14.76443
38.28298,14.42891,9.2581
35.92021,13.59168,-101.68455
33.20972,12.58468,-10.51104
27.53802,10.43863,-6.78068
15.17007,5.77084,-36.75241
24.76197,9.42505,-41.55791
51.49002,19.6054,14.01367
60.02706,22.9281,-12.18621
184.88045,70.86767,35.79587
30.72882,11.83767,7.54668
21.9041,8.44901,-22.77908
47.373,18.28429,7.53223
22.79905,8.80473,19.83515
69.61446,26.95366,70.0264
23.0528,8.93135,52.06543
33.30914,12.92253,-18.86783
46.97478,18.24117,-61.80505
29.23289,11.3524,10.49309
28.46496,11.06,-58.61586
20.64129,8.02981,-14.30169
33.85157,13.19137,-0.67156
41.28684,16.15394,9.54999
53.24659,20.96246,13.47279
41.0465,16.19129,53.06444
42.50073,16.79053,11.23824
52.87533,21.01072,11.45395
33.00083,13.13604,-20.07491
56.45099,22.51152,-36.45981
27.65016,11.03449,-0.08142
34.5732,13.87273,-18.11829
32.2883,12.95663,14.94347
36.39601,14.62572,-50.28651
52.25499,21.00337,-26.19445
75.40394,30.35448,14.15845
46.52319,18.77951,-1.74422
74.52695,30.09137,17.72784
77.29931,31.23092,-82.22483
56.35173,22.79165,-18.88964
20.89568,8.45753,-29.52537
32.63993,13.30995,21.69497
73.50931,29.99812,28.59822
2.06578,0.84535,41.65906
19.91869,8.15674,8.57575
54.15308,22.18947,-39.0823
58.89134,24.27486,21.84547
62.62377,25.85415,10.05667
28.10185,11.70002,-17.05389
44.90087,18.71537,-12.19482
27.80812,11.62388,36.7791
44.5382,18.65435,13.45029
23.88215,10.01235,-29.65465
28.24747,11.89773,-50.45083
17.96838,7.63129,-58.08154
45.81853,19.50149,-63.51769
39.51799,16.82938,-14.4267
43.98021,18.76126,-36.40471
15.12509,6.45474,-6.61176
91.12989,38.90624,25.23101
72.059,30.86668,-68.76105
48.29753,20.69541,-38.72676
32.86038,14.09858,-46.79518
29.0363,12.49794,-14.68297
55.95593,24.11428,-13.74068
16.34065,7.04251,-7.98841
28.99698,12.50096,-39.97539
27.84657,12.0095,13.48642
23.43147,10.12054,-24.56321
37.70481,16.3727,21.15862
23.2201,10.0868,-36.86739
43.50969,18.91448,-8.72787
70.50803,30.67012,-2.26289
28.30034,12.32002,-73.1856
15.24668,6.66206,37.30752
6.60281,2.88853,34.0897
3.56543,1.5626,31.02628
18.76027,8.25627,-11.79114
42.62541,18.79328,-31.00605
25.45461,11.24223,5.04618
53.71484,23.7303,-65.05983
29.78659,13.16044,-12.63148
86.78838,38.35045,19.19134
46.07772,20.41768,92.16173
28.45636,12.61398,28.0654
20.12159,8.92083,88.28957
28.54837,12.66138,-37.56587
18.67409,8.28292,-44.4018
25.87496,11.49887,43.10491
84.9227,37.82624,10.39445
37.97569,16.92754,-75.26382
37.49726,16.72796,-23.12853
27.59425,12.38051,11.95205
45.60007,20.51528,-38.14834
26.72186,12.05704,-16.51408
13.00315,5.88069,-16.53087
49.5098,22.44021,23.11051
21.35468,9.68572,-2.77955
35.8857,16.2808,-45.75672
112.09449,50.90256,80.04114
42.89121,19.5776,-18.2478
42.33999,19.34761,14.97264
30.06983,13.76653,18.76225
17.16726,7.8683,0.21463
22.56189,10.3488,24.46953
19.72135,9.06841,43.95172
31.27039,14.40944,-17.73463
77.62929,35.84114,8.35139
34.13664,15.77002,36.3513
27.2036,12.62663,16.02095
25.04553,11.63849,-29.11281
16.87135,7.84075,40.18975
6.92689,3.22112,26.13972
4.10948,1.91164,-6.76944
14.26548,6.64703,4.29347
35.66181,16.61855,-49.62763
34.79365,16.23932,-9.50995
64.65805,30.2081,-50.34307
30.26688,14.1616,1.08286
44.50852,20.8427,-9.0595
32.28879,15.15459,-21.20154
25.72635,12.07929,-21.01758
55.16434,25.91223,5.95141
36.00304,16.92551,35.7349
17.57153,8.26225,-22.52038
36.04342,16.94814,11.13514
52.44639,24.69498,0.41517
68.09143,32.06847,-38.32191
27.61647,13.03384,-29.11684
50.72834,24.00883,-20.35876
61.20379,28.98932,-88.39936
56.31607,26.7608,23.59668
40.32552,19.22373,13.70754
6.31622,3.02959,2.58716
20.90121,10.03847,-37.709
27.80789,13.38648,-14.97924
22.73659,10.95719,-22.88793
53.01956,25.62459,10.8604
19.62881,9.48758,-34.90277
37.85353,18.30639,-16.66115
27.36799,13.23584,-12.04856
16.5453,8.00366,9.7077
10.10005,4.89019,0.84839
59.33604,28.76621,5.63096
39.23703,19.06304,23.24934
23.56756,11.45271,13.96328
5.3289,2.59008,12.05439
77.33903,37.60456,23.10786
41.82836,20.34443,7.8411
3.15162,1.5386,-1.00165
10.33608,5.06135,-69.32526
35.36021,17.33831,-26.40643
56.55673,27.73535,61.82341
53.85898,26.55541,-1.10941
139.61515,68.84633,-90.08891
42.99227,21.23851,-17.50229
15.25038,7.54532,17.95187
36.85577,18.24195,-61.21602
22.10313,10.94228,-20.66277
58.01643,28.87539,-59.34686
35.84292,17.84015,-8.02167
57.03545,28.39279,23.5784
5.03382,2.50668,-32.90071
33.23191,16.569,-35.75105
76.95688,38.59579,-48.89746
20.12422,10.10438,4.95593
58.05181,29.26225,1.11501
30.87589,15.67111,-17.45205
28.24899,14.35015,-7.1818
3.91934,1.99128,8.95517
17.22061,8.78026,7.50036
50.77055,25.93049,-42.86553
68.23668,35.00443,-48.81503
46.50073,23.86007,13.0904
42.92544,22.05576,-13.35913
83.82906,43.12943,-35.9861
49.29153,25.37024,-69.8886
23.97467,12.34432,-17.07659
87.42995,45.19026,134.84971
41.1928,21.31709,14.87686
49.67491,25.72553,30.62541
48.88718,25.41441,-28.08376
7.93007,4.12543,38.69497
20.68182,10.78138,13.17673
35.55487,18.62983,-55.26744
24.45521,12.83281,40.82043
73.13996,38.42807,-17.86877
96.20626,50.59973,-8.72913
43.08831,22.66822,103.68551
65.63466,34.61375,-56.67506
31.71352,16.74469,-28.02907
67.25057,35.56355,3.62801
38.36522,20.29597,-5.89908
46.34016,24.55505,-15.35232
40.62852,21.53291,47.29462
25.19347,13.36258,-40.67608
15.39826,8.17067,-3.32596
4.25695,2.26251,-30.50467
9.54474,5.07766,11.59435
21.63529,11.52415,56.2396
87.28032,46.49341,-4.84428
50.33502,26.83183,18.45765
24.4234,13.02159,27.58635
29.32613,15.67785,-53.19675
34.71175,18.57391,28.96468
48.21324,25.85287,20.0772
9.03383,4.84444,-4.23236
41.79244,22.42159,4.00988
41.1998,22.21708,20.29924
10.54109,5.69144,41.67766
33.99562,18.36679,-15.02788
59.43711,32.17777,14.41544
46.07092,24.95099,-5.55356
16.76128,9.10386,32.44502
7.85839,4.27133,20.25673
31.24567,17.02982,-10.01839
17.0042,9.27034,86.27016
47.2648,25.796,-36.97143
69.72417,38.11168,15.22644
82.756,45.35548,15.30104
37.91688,20.85168,5.42543
37.75525,20.79196,2.22629
31.48376,17.38439,1.81154
20.52548,11.35598,-30.94995
8.54498,4.76256,-17.10008
61.75713,34.45492,-17.86277
28.53023,15.919,31.45421
37.8391,21.13248,24.83199
26.77487,14.96222,13.05177
64.45128,36.06904,15.24613
34.99167,19.72991,-3.6791
53.99422,30.50829,-40.90839
48.65263,27.50788,3.84026
20.41527,11.55944,20.67318
59.46448,33.69498,16.55341
10.69968,6.07261,-26.64846
49.76097,28.29656,-15.79308
44.71582,25.55011,25.28383
17.82511,10.199,13.4442
25.83122,14.79425,1.83068
5.4437,3.1235,10.25044
60.68624,34.94912,-35.5888
58.86413,33.92272,-34.67768
45.83955,26.44534,-6.38682
23.89299,13.90437,-28.46923
5.84573,3.40198,-40.55833
35.4001,20.60549,-9.36257
107.20696,62.45465,8.71761
33.82601,19.88474,9.07642
34.21446,20.16516,2.7361
20.43127,12.12499,-20.61685
23.65182,14.0499,2.74953
50.94805,30.41576,-1.12445
36.01397,21.5262,7.31274
24.50935,14.65445,-2.45367
38.5975,23.08794,10.04078
14.34235,8.57971,-78.69543
77.16468,46.18757,-25.74985
52.66961,31.52693,23.90881
29.44499,17.65072,-29.28876
29.91229,17.97704,-55.21198
45.75642,27.55531,-6.12874
25.41171,15.3709,-8.67758
41.19279,24.9695,9.71712
5.62557,3.41137,-35.62954
64.52556,39.14249,-58.53771
40.43853,24.53254,19.88535
21.01967,12.75361,-6.90068
7.69005,4.66953,-2.85639
34.75893,21.155,-53.76993
40.96766,24.93783,0.2703
16.98366,10.34557,-10.60539
27.52825,16.77221,-5.56329
32.41334,19.76637,3.78755
39.94888,24.36764,10.09065
107.19384,65.4063,-35.07055
35.94081,21.94272,-19.0835
34.84006,21.28471,-18.49938
6.9808,4.2701,-4.75834
21.07102,12.89002,14.71548
17.98423,11.07522,9.5517
68.63093,42.53143,6.10585
25.53841,15.84985,-40.17665
97.04639,60.33975,20.74956
37.45804,23.33897,6.17031
44.88847,27.97268,-68.07482
51.1384,31.95976,-5.25767
48.90578,30.65841,3.0865
29.15714,18.28949,18.53701
40.05364,25.12466,25.47074
34.59309,21.75573,-0.25652
42.01673,26.4959,-25.76917
24.25761,15.33153,-8.41307
65.51793,41.49424,-62.81518
49.2423,31.20076,5.79607
46.31138,29.34378,-22.72191
16.24873,10.31146,-4.92617
98.40888,62.72553,15.95789
32.42644,20.68403,-23.17362
43.05944,27.48986,-38.17731
5.80777,3.71422,-8.46036
106.16277,68.02421,12.87967
54.51506,34.98764,10.73275
14.16785,9.11646,-12.09289
31.03424,20.11105,38.19356
40.69673,26.42062,3.70093
33.30934,21.66454,79.69026
24.71296,16.08798,13.10346
26.32217,17.14312,12.6805
8.68469,5.65969,0.64856
14.15427,9.25499,-23.05926
20.30328,13.29181,-7.73867
16.64397,10.90354,17.09556
18.97878,12.45782,36.44426
19.44371,12.77019,24.32636
18.12241,11.90406,-8.40858
16.25165,10.67752,16.61257
8.53275,5.62468,-52.69498
22.50389,14.84219,-19.02059
34.40039,22.71675,-27.1885
8.75234,5.78673,-6.56653
50.15982,33.25558,1.63201
49.06709,32.53295,9.47625
19.01816,12.61486,-1.44967
17.55136,11.65061,-24.98355
98.44499,65.45384,-37.14146
51.45981,34.27467,-1.29646
24.17775,16.21035,3.82979
27.4265,18.40423,17.08972
7.42301,4.99158,21.78668
37.7318,25.37746,-7.21275
7.42405,4.99327,21.78594
17.52502,11.79514,-6.96091
31.23863,21.04915,4.37603
26.9709,18.17908,34.22406
19.30123,13.05798,-59.98234
34.75056,23.51766,-37.78418
27.55234,18.66485,7.30492
32.54291,22.07516,-47.58193
45.2155,30.69266,6.25485
10.1095,6.8626,-7.33856
42.99639,29.20739,-182.12166
13.56003,9.21781,35.08766
33.04415,22.52495,65.64127
47.80643,32.63373,28.58829
24.62116,16.82871,16.35597
39.68818,27.13442,24.64255
88.01425,60.21465,-117.57103
12.00896,8.21975,-20.02262
18.48975,12.7007,-16.06984
28.20609,19.42792,-25.19261
5.0944,3.52464,42.92037
30.24502,20.96378,25.97718
9.36709,6.49681,-5.54685
9.1922,6.38583,-8.3669
32.17981,22.37944,-0.53347
11.97231,8.34886,-35.5844
23.88216,16.69128,-20.74139
7.84335,5.48934,-34.67387
45.98361,32.33619,-29.51474
80.87247,56.96314,12.4544
43.17154,30.41266,12.8442
16.15544,11.3872,-16.02485
13.74885,9.70746,-34.83161
17.26098,12.18968,-63.65321
59.96865,42.38032,-11.28261
17.46228,12.34223,-74.57425
76.50235,54.16205,37.09181
13.89349,9.83806,23.05787
21.52713,15.26938,-15.81689
28.1914,20.03983,-24.07265
21.66346,15.41498,-3.20793
54.68713,38.92958,8.45844
32.15564,22.93945,3.27976
63.7642,45.56829,-5.33681
6.50073,4.64724,8.83761
95.62975,68.39937,-28.2467
23.63606,16.94014,-38.72285
26.11935,18.7499,10.7022
9.72698,7.00211,35.16053
72.78922,52.51977,9.43152
45.18348,32.61248,15.36617
44.78917,32.33963,15.23558
22.95671,16.59394,11.86969
41.02716,29.68154,18.06335
100.79501,72.93279,40.66175
30.20167,21.94371,3.18193
37.1675,27.07,-34.53313
